geometry,timestamp,violence
POINT (-58.3715 -34.6447),2016-11-05 23:30:00,Robo
POINT (-58.501 -34.6397),2016-11-05 22:30:00,Robo
POINT (-58.5214 -34.633),2016-11-05 01:00:00,Robo
POINT (-58.5128 -34.6629),2016-11-05 06:30:00,Robo
POINT (-58.5128 -34.6212),2016-11-05 23:00:00,Robo
POINT (-58.5023 -34.6513),2016-11-05 04:00:00,Robo
POINT (-58.502 -34.5867),2016-11-05 23:55:00,Robo
POINT (-58.4996 -34.6292),2016-11-05 22:00:00,Robo
POINT (-58.4967 -34.6515),2016-11-05 22:00:00,Robo
POINT (-58.4966 -34.6398),2016-11-05 02:40:00,Robo
POINT (-58.4966 -34.632),2016-11-05 22:20:00,Robo
POINT (-58.494 -34.585),2016-11-05 00:00:00,Robo
POINT (-58.4925 -34.5919),2016-11-05 00:00:00,Robo
POINT (-58.4915 -34.5846),2016-11-05 03:17:00,Robo
POINT (-58.4887 -34.6289),2016-11-05 22:00:00,Robo
POINT (-58.4856 -34.647),2016-11-05 22:30:00,Robo
POINT (-58.4856 -34.647),2016-11-05 22:30:00,Robo
POINT (-58.4846 -34.6314),2016-11-05 05:00:00,Robo
POINT (-58.4768 -34.6424),2016-11-05 05:25:00,Robo
POINT (-58.4753 -34.6586),2016-11-05 06:30:00,Robo
POINT (-58.4736 -34.6534),2016-11-05 07:30:00,Robo
POINT (-58.4706 -34.6293),2016-11-05 06:30:00,Robo
POINT (-58.4664 -34.5506),2016-11-05 22:26:00,Robo
POINT (-58.4661 -34.6292),2016-11-05 05:15:00,Robo
POINT (-58.4637 -34.5622),2016-11-05 04:30:00,Robo
POINT (-58.4539 -34.5605),2016-11-05 22:45:00,Robo
POINT (-58.4533 -34.5673),2016-11-05 22:50:00,Robo
POINT (-58.4518 -34.6617),2016-11-05 02:00:00,Robo
POINT (-58.451 -34.6365),2016-11-05 22:10:00,Robo
POINT (-58.4505 -34.6645),2016-11-05 00:30:00,Robo
POINT (-58.449 -34.6274),2016-11-05 22:00:00,Robo
POINT (-58.4438 -34.6267),2016-11-05 07:35:00,Robo
POINT (-58.4415 -34.6297),2016-11-05 01:00:00,Robo
POINT (-58.4408 -34.5959),2016-11-05 22:00:00,Robo
POINT (-58.4407 -34.5871),2016-11-05 06:30:00,Robo
POINT (-58.44 -34.5968),2016-11-05 05:00:00,Robo
POINT (-58.4394 -34.6033),2016-11-05 23:00:00,Robo
POINT (-58.4352 -34.6418),2016-11-05 22:30:00,Robo
POINT (-58.4335 -34.5864),2016-11-05 04:00:00,Robo
POINT (-58.4329 -34.6413),2016-11-05 23:00:00,Robo
POINT (-58.4327 -34.632),2016-11-05 00:30:00,Robo
POINT (-58.4309 -34.6169),2016-11-05 04:00:00,Robo
POINT (-58.4275 -34.628),2016-11-05 00:30:00,Robo
POINT (-58.4248 -34.591),2016-11-05 03:00:00,Robo
POINT (-58.4242 -34.6286),2016-11-05 23:00:00,Robo
POINT (-58.4216 -34.6495),2016-11-05 23:30:00,Robo
POINT (-58.42 -34.6355),2016-11-05 00:30:00,Robo
POINT (-58.4199 -34.588),2016-11-05 06:30:00,Robo
POINT (-58.4186 -34.5924),2016-11-05 05:50:00,Robo
POINT (-58.4185 -34.6351),2016-11-05 02:00:00,Robo
POINT (-58.4173 -34.6032),2016-11-05 02:00:00,Robo
POINT (-58.4171 -34.6515),2016-11-05 23:00:00,Robo
POINT (-58.4166 -34.6134),2016-11-05 23:30:00,Robo
POINT (-58.4156 -34.6054),2016-11-05 07:00:00,Robo
POINT (-58.4148 -34.6513),2016-11-05 22:30:00,Robo
POINT (-58.4137 -34.5754),2016-11-05 01:10:00,Robo
POINT (-58.4136 -34.6028),2016-11-05 22:00:00,Robo
POINT (-58.4124 -34.6037),2016-11-05 06:20:00,Robo
POINT (-58.4119 -34.6136),2016-11-05 00:00:00,Robo
POINT (-58.411 -34.6036),2016-11-05 06:00:00,Robo
POINT (-58.4107 -34.5886),2016-11-05 22:30:00,Robo
POINT (-58.4645 -34.6159),2016-11-05 02:40:00,Robo
POINT (-58.4365 -34.5521),2016-11-05 01:00:00,Robo
POINT (-58.4807 -34.5666),2016-11-05 00:00:00,Robo
POINT (-58.4677 -34.6221),2016-11-04 23:00:00,Robo
POINT (-58.4955 -34.5935),2016-11-04 23:30:00,Robo
POINT (-58.4035 -34.5922),2016-11-04 23:20:00,Robo
POINT (-58.3818 -34.6347),2016-11-04 22:25:00,Robo
POINT (-58.3777 -34.5925),2016-11-04 23:00:00,Robo
POINT (-58.3728 -34.5957),2016-11-04 22:30:00,Robo
POINT (-58.3706 -34.6446),2016-11-04 22:00:00,Robo
POINT (-58.5067 -34.6019),2016-11-04 23:45:00,Robo
POINT (-58.4991 -34.6419),2016-11-04 23:20:00,Robo
POINT (-58.4977 -34.6285),2016-11-04 22:00:00,Robo
POINT (-58.4956 -34.6663),2016-11-04 22:02:00,Robo
POINT (-58.4843 -34.6325),2016-11-04 23:30:00,Robo
POINT (-58.4734 -34.6065),2016-11-04 22:35:00,Robo
POINT (-58.4548 -34.5489),2016-11-04 23:52:00,Robo
POINT (-58.4495 -34.6084),2016-11-04 22:00:00,Robo
POINT (-58.448 -34.5658),2016-11-04 22:00:00,Robo
POINT (-58.4414 -34.6109),2016-11-04 23:00:00,Robo
POINT (-58.4386 -34.6223),2016-11-04 22:30:00,Robo
POINT (-58.4309 -34.602),2016-11-04 22:30:00,Robo
POINT (-58.427 -34.6345),2016-11-04 23:00:00,Robo
POINT (-58.4249 -34.5842),2016-11-04 22:30:00,Robo
POINT (-58.4184 -34.6294),2016-11-04 22:00:00,Robo
POINT (-58.4167 -34.625),2016-11-04 22:00:00,Robo
POINT (-58.4124 -34.5875),2016-11-04 23:05:00,Robo
POINT (-58.4119 -34.6061),2016-11-04 23:30:00,Robo
POINT (-58.5141 -34.6388),2016-12-31 03:00:00,Robo
POINT (-58.4914 -34.5912),2016-12-31 01:00:00,Robo
POINT (-58.4908 -34.6668),2016-12-31 02:00:00,Robo
POINT (-58.4762 -34.6733),2016-12-31 04:30:00,Robo
POINT (-58.4751 -34.6201),2016-12-31 07:40:00,Robo
POINT (-58.4706 -34.6432),2016-12-31 01:10:00,Robo
POINT (-58.4465 -34.6319),2016-12-31 00:00:00,Robo
POINT (-58.435 -34.5852),2016-12-31 04:45:00,Robo
POINT (-58.4316 -34.5806),2016-12-31 01:30:00,Robo
POINT (-58.4311 -34.5881),2016-12-31 07:10:00,Robo
POINT (-58.4138 -34.6037),2016-12-31 05:30:00,Robo
POINT (-58.4124 -34.5711),2016-12-31 06:10:00,Robo
POINT (-58.4118 -34.6016),2016-12-31 06:00:00,Robo
POINT (-58.4088 -34.5959),2016-12-31 00:17:00,Robo
POINT (-58.471 -34.5651),2016-12-31 00:00:00,Robo
POINT (-58.4686 -34.5622),2016-12-31 00:00:00,Robo
POINT (-58.4062 -34.5835),2016-12-31 00:00:00,Robo
POINT (-58.4368 -34.5867),2016-12-31 00:30:00,Robo
POINT (-58.3647 -34.6366),2016-12-31 00:00:00,Robo
POINT (-58.4012 -34.6246),2016-12-31 00:00:00,Robo
POINT (-58.3947 -34.6154),2016-12-31 00:00:00,Robo
POINT (-58.3877 -34.5953),2016-12-31 04:10:00,Robo
POINT (-58.3856 -34.6048),2016-12-31 22:00:00,Robo
POINT (-58.3836 -34.6182),2016-12-31 04:50:00,Robo
POINT (-58.3828 -34.6265),2016-12-31 05:00:00,Robo
POINT (-58.3823 -34.6139),2016-12-31 02:00:00,Robo
POINT (-58.3802 -34.6273),2016-12-31 06:30:00,Robo
POINT (-58.3754 -34.6111),2016-12-31 04:00:00,Robo
POINT (-58.4234 -34.5977),2016-12-31 03:30:00,Robo
POINT (-58.3926 -34.6076),2016-12-30 23:30:00,Robo
POINT (-58.3835 -34.6242),2016-12-30 23:40:00,Robo
POINT (-58.4977 -34.6412),2016-12-30 22:00:00,Robo
POINT (-58.4839 -34.666),2016-12-30 22:30:00,Robo
POINT (-58.4672 -34.6208),2016-12-30 22:50:00,Robo
POINT (-58.4529 -34.5633),2016-12-30 22:00:00,Robo
POINT (-58.4314 -34.6499),2016-12-30 22:00:00,Robo
POINT (-58.4097 -34.656),2016-12-30 22:00:00,Robo
POINT (-58.4027 -34.6043),2016-12-30 22:00:00,Robo
POINT (-58.4166 -34.653),2016-12-25 04:00:00,Robo
POINT (-58.417 -34.658),2016-12-25 00:00:00,Robo
POINT (-58.3662 -34.6397),2016-12-25 00:00:00,Robo
POINT (-58.3794 -34.6532),2016-12-25 00:00:00,Robo
POINT (-58.3998 -34.6081),2016-12-25 02:00:00,Robo
POINT (-58.398 -34.6114),2016-12-25 05:30:00,Robo
POINT (-58.3975 -34.6405),2016-12-25 00:46:00,Robo
POINT (-58.3969 -34.6079),2016-12-25 04:00:00,Robo
POINT (-58.3914 -34.6301),2016-12-25 00:45:00,Robo
POINT (-58.3879 -34.6195),2016-12-25 03:12:00,Robo
POINT (-58.3864 -34.6219),2016-12-25 01:00:00,Robo
POINT (-58.3856 -34.6059),2016-12-25 04:00:00,Robo
POINT (-58.3802 -34.6273),2016-12-25 06:00:00,Robo
POINT (-58.3801 -34.5937),2016-12-25 01:40:00,Robo
POINT (-58.3791 -34.5947),2016-12-25 06:30:00,Robo
POINT (-58.3774 -34.6013),2016-12-25 06:00:00,Robo
POINT (-58.3772 -34.603),2016-12-25 22:30:00,Robo
POINT (-58.3755 -34.5916),2016-12-25 00:50:00,Robo
POINT (-58.3721 -34.6004),2016-12-25 03:01:00,Robo
POINT (-58.3698 -34.6015),2016-12-25 22:30:00,Robo
POINT (-58.5282 -34.6399),2016-12-25 04:50:00,Robo
POINT (-58.5275 -34.6387),2016-12-25 08:00:00,Robo
POINT (-58.3916 -34.6273),2016-12-25 00:10:00,Robo
POINT (-58.5227 -34.6307),2016-12-25 03:30:00,Robo
POINT (-58.4754 -34.5763),2016-12-25 08:00:00,Robo
POINT (-58.4732 -34.5475),2016-12-25 23:30:00,Robo
POINT (-58.4691 -34.6717),2016-12-25 01:00:00,Robo
POINT (-58.4624 -34.5605),2016-12-25 03:45:00,Robo
POINT (-58.4585 -34.5624),2016-12-25 07:50:00,Robo
POINT (-58.4542 -34.5626),2016-12-25 23:29:00,Robo
POINT (-58.4535 -34.6596),2016-12-25 04:30:00,Robo
POINT (-58.451 -34.6365),2016-12-25 07:18:00,Robo
POINT (-58.4483 -34.6284),2016-12-25 22:00:00,Robo
POINT (-58.4467 -34.6441),2016-12-25 06:10:00,Robo
POINT (-58.4458 -34.5694),2016-12-25 03:45:00,Robo
POINT (-58.4443 -34.6458),2016-12-25 00:00:00,Robo
POINT (-58.44 -34.6492),2016-12-25 23:50:00,Robo
POINT (-58.4382 -34.6612),2016-12-25 22:00:00,Robo
POINT (-58.4368 -34.5859),2016-12-25 07:30:00,Robo
POINT (-58.4367 -34.6244),2016-12-25 23:00:00,Robo
POINT (-58.4359 -34.5904),2016-12-25 23:30:00,Robo
POINT (-58.4296 -34.6046),2016-12-25 23:00:00,Robo
POINT (-58.4273 -34.6266),2016-12-25 22:30:00,Robo
POINT (-58.4202 -34.6171),2016-12-25 04:00:00,Robo
POINT (-58.4164 -34.6104),2016-12-25 06:00:00,Robo
POINT (-58.4119 -34.6019),2016-12-25 04:30:00,Robo
POINT (-58.411 -34.6062),2016-12-25 22:30:00,Robo
POINT (-58.411 -34.6036),2016-12-25 22:30:00,Robo
POINT (-58.4057 -34.6367),2016-12-25 00:30:00,Robo
POINT (-58.4479 -34.637),2016-12-24 02:45:00,Robo
POINT (-58.4467 -34.6441),2016-12-24 22:20:00,Robo
POINT (-58.4428 -34.5942),2016-12-24 01:53:00,Robo
POINT (-58.4425 -34.5711),2016-12-24 00:00:00,Robo
POINT (-58.4418 -34.5829),2016-12-24 05:00:00,Robo
POINT (-58.4389 -34.5912),2016-12-24 00:40:00,Robo
POINT (-58.437 -34.5821),2016-12-24 01:30:00,Robo
POINT (-58.4339 -34.5997),2016-12-24 04:30:00,Robo
POINT (-58.4329 -34.6273),2016-12-24 01:15:00,Robo
POINT (-58.4316 -34.5863),2016-12-24 06:10:00,Robo
POINT (-58.42899999999999 -34.6255),2016-12-24 06:30:00,Robo
POINT (-58.4245 -34.5898),2016-12-24 04:00:00,Robo
POINT (-58.4199 -34.6509),2016-12-24 01:30:00,Robo
POINT (-58.417 -34.5922),2016-12-24 04:00:00,Robo
POINT (-58.4117 -34.5921),2016-12-24 01:30:00,Robo
POINT (-58.4073 -34.6109),2016-12-24 00:02:00,Robo
POINT (-58.4072 -34.604),2016-12-24 02:00:00,Robo
POINT (-58.4072 -34.6277),2016-12-24 01:30:00,Robo
POINT (-58.4783 -34.5459),2016-12-24 00:00:00,Robo
POINT (-58.4986 -34.5814),2016-12-24 00:00:00,Robo
POINT (-58.3802 -34.6264),2016-12-24 00:00:00,Robo
POINT (-58.4014 -34.6245),2016-12-24 00:00:00,Robo
POINT (-58.3953 -34.624),2016-12-24 03:50:00,Robo
POINT (-58.3935 -34.5997),2016-12-24 06:30:00,Robo
POINT (-58.3901 -34.6263),2016-12-24 05:00:00,Robo
POINT (-58.3864 -34.6243),2016-12-24 06:00:00,Robo
POINT (-58.3805 -34.6031),2016-12-24 00:20:00,Robo
POINT (-58.3788 -34.5997),2016-12-24 00:30:00,Robo
POINT (-58.3774 -34.6013),2016-12-24 22:30:00,Robo
POINT (-58.3688 -34.6224),2016-12-24 01:00:00,Robo
POINT (-58.4794 -34.6844),2016-12-24 07:05:00,Robo
POINT (-58.5047 -34.6452),2016-12-24 05:00:00,Robo
POINT (-58.4047 -34.598),2016-12-24 22:00:00,Robo
POINT (-58.5272 -34.6454),2016-12-24 23:00:00,Robo
POINT (-58.5123 -34.6054),2016-12-24 02:30:00,Robo
POINT (-58.4936 -34.6032),2016-12-24 00:00:00,Robo
POINT (-58.4853 -34.6269),2016-12-24 22:00:00,Robo
POINT (-58.4801 -34.6769),2016-12-24 22:00:00,Robo
POINT (-58.477 -34.6582),2016-12-24 22:00:00,Robo
POINT (-58.4728 -34.6679),2016-12-24 06:00:00,Robo
POINT (-58.4728 -34.674),2016-12-24 22:30:00,Robo
POINT (-58.4712 -34.6311),2016-12-24 06:00:00,Robo
POINT (-58.4665 -34.6407),2016-12-24 03:30:00,Robo
POINT (-58.4607 -34.5594),2016-12-24 03:30:00,Robo
POINT (-58.46 -34.6223),2016-12-24 23:00:00,Robo
POINT (-58.4592 -34.5642),2016-12-24 01:45:00,Robo
POINT (-58.5247 -34.628),2016-12-23 23:30:00,Robo
POINT (-58.4704 -34.6195),2016-12-23 23:30:00,Robo
POINT (-58.4638 -34.5461),2016-12-23 22:00:00,Robo
POINT (-58.4619 -34.6316),2016-12-23 22:00:00,Robo
POINT (-58.4539 -34.5539),2016-12-23 22:30:00,Robo
POINT (-58.4467 -34.6294),2016-12-23 22:00:00,Robo
POINT (-58.4361 -34.62),2016-12-23 23:50:00,Robo
POINT (-58.4115 -34.6517),2016-12-23 23:30:00,Robo
POINT (-58.4046 -34.6311),2016-12-23 23:30:00,Robo
POINT (-58.3921 -34.6211),2016-12-23 22:00:00,Robo
POINT (-58.3835 -34.6242),2016-12-23 22:30:00,Robo
POINT (-58.3682 -34.6153),2016-12-23 23:00:00,Robo
POINT (-58.4775 -34.6846),2016-12-23 23:30:00,Robo
POINT (-58.4022 -34.596),2016-12-18 23:30:00,Robo
POINT (-58.4018 -34.6161),2016-12-18 05:50:00,Robo
POINT (-58.3981 -34.5924),2016-12-18 22:39:00,Robo
POINT (-58.3956 -34.5891),2016-12-18 01:30:00,Robo
POINT (-58.3946 -34.5896),2016-12-18 05:30:00,Robo
POINT (-58.39100000000001 -34.6144),2016-12-18 23:00:00,Robo
POINT (-58.3873 -34.6174),2016-12-18 06:30:00,Robo
POINT (-58.3857 -34.6035),2016-12-18 05:20:00,Robo
POINT (-58.3834 -34.6265),2016-12-18 05:30:00,Robo
POINT (-58.3828 -34.6265),2016-12-18 05:30:00,Robo
POINT (-58.382 -34.6242),2016-12-18 07:00:00,Robo
POINT (-58.3817 -34.6021),2016-12-18 07:35:00,Robo
POINT (-58.3793 -34.6205),2016-12-18 01:00:00,Robo
POINT (-58.3792 -34.6217),2016-12-18 22:00:00,Robo
POINT (-58.3775 -34.596),2016-12-18 07:56:00,Robo
POINT (-58.3763 -34.6204),2016-12-18 22:00:00,Robo
POINT (-58.376 -34.5923),2016-12-18 06:00:00,Robo
POINT (-58.3928 -34.6509),2016-12-18 08:00:00,Robo
POINT (-58.3722 -34.6475),2016-12-18 22:00:00,Robo
POINT (-58.4534 -34.6268),2016-12-18 22:00:00,Robo
POINT (-58.3735 -34.6083),2016-12-18 03:30:00,Robo
POINT (-58.4896 -34.556),2016-12-18 23:30:00,Robo
POINT (-58.5284 -34.63800000000001),2016-12-18 02:00:00,Robo
POINT (-58.5205 -34.6578),2016-12-18 00:01:00,Robo
POINT (-58.518 -34.6615),2016-12-18 22:30:00,Robo
POINT (-58.4975 -34.6082),2016-12-18 01:15:00,Robo
POINT (-58.4973 -34.65),2016-12-18 22:20:00,Robo
POINT (-58.4932 -34.6065),2016-12-18 00:00:00,Robo
POINT (-58.4888 -34.648),2016-12-18 07:30:00,Robo
POINT (-58.486 -34.6423),2016-12-18 04:10:00,Robo
POINT (-58.4853 -34.654),2016-12-18 07:45:00,Robo
POINT (-58.4772 -34.617),2016-12-18 02:00:00,Robo
POINT (-58.4762 -34.6675),2016-12-18 02:00:00,Robo
POINT (-58.4697 -34.6015),2016-12-18 04:42:00,Robo
POINT (-58.4678 -34.6325),2016-12-18 08:00:00,Robo
POINT (-58.4597 -34.6097),2016-12-18 22:30:00,Robo
POINT (-58.4585 -34.6026),2016-12-18 02:00:00,Robo
POINT (-58.4582 -34.6295),2016-12-18 06:30:00,Robo
POINT (-58.4557 -34.5635),2016-12-18 23:40:00,Robo
POINT (-58.4527 -34.5589),2016-12-18 05:30:00,Robo
POINT (-58.4465 -34.5735),2016-12-18 06:00:00,Robo
POINT (-58.4445 -34.554),2016-12-18 01:30:00,Robo
POINT (-58.4402 -34.6542),2016-12-18 22:00:00,Robo
POINT (-58.4401 -34.634),2016-12-18 02:00:00,Robo
POINT (-58.43899999999999 -34.6551),2016-12-18 02:00:00,Robo
POINT (-58.437 -34.6178),2016-12-18 01:30:00,Robo
POINT (-58.4334 -34.6329),2016-12-18 22:00:00,Robo
POINT (-58.4254 -34.6228),2016-12-18 07:30:00,Robo
POINT (-58.4198 -34.6004),2016-12-18 23:30:00,Robo
POINT (-58.4156 -34.5745),2016-12-18 06:00:00,Robo
POINT (-58.413 -34.6059),2016-12-18 22:20:00,Robo
POINT (-58.413 -34.6059),2016-12-18 23:00:00,Robo
POINT (-58.409 -34.5958),2016-12-18 05:00:00,Robo
POINT (-58.4073 -34.6125),2016-12-18 01:00:00,Robo
POINT (-58.4034 -34.5985),2016-12-18 02:07:00,Robo
POINT (-58.4311 -34.6475),2016-12-18 06:00:00,Robo
POINT (-58.4517 -34.5802),2016-12-18 00:30:00,Robo
POINT (-58.4675 -34.563),2016-12-18 00:00:00,Robo
POINT (-58.4446 -34.5859),2016-12-18 01:00:00,Robo
POINT (-58.4889 -34.5511),2016-12-17 00:00:00,Robo
POINT (-58.3947 -34.6017),2016-12-17 06:00:00,Robo
POINT (-58.3939 -34.6112),2016-12-17 06:00:00,Robo
POINT (-58.3878 -34.6257),2016-12-17 06:30:00,Robo
POINT (-58.3863 -34.6257),2016-12-17 02:30:00,Robo
POINT (-58.3853 -34.6257),2016-12-17 07:00:00,Robo
POINT (-58.3834 -34.6256),2016-12-17 07:00:00,Robo
POINT (-58.3834 -34.6274),2016-12-17 06:00:00,Robo
POINT (-58.3745 -34.5847),2016-12-17 03:05:00,Robo
POINT (-58.3733 -34.6411),2016-12-17 00:30:00,Robo
POINT (-58.3887 -34.647),2016-12-17 23:26:00,Robo
POINT (-58.5179 -34.6387),2016-12-17 23:00:00,Robo
POINT (-58.4234 -34.5977),2016-12-17 06:00:00,Robo
POINT (-58.3998 -34.5797),2016-12-17 01:00:00,Robo
POINT (-58.5303 -34.6285),2016-12-17 22:00:00,Robo
POINT (-58.505 -34.6172),2016-12-17 02:30:00,Robo
POINT (-58.5037 -34.6332),2016-12-17 05:00:00,Robo
POINT (-58.4915 -34.6709),2016-12-17 03:00:00,Robo
POINT (-58.4838 -34.6337),2016-12-17 03:00:00,Robo
POINT (-58.4833 -34.6504),2016-12-17 01:45:00,Robo
POINT (-58.4826 -34.6081),2016-12-17 04:30:00,Robo
POINT (-58.4773 -34.6322),2016-12-17 07:10:00,Robo
POINT (-58.4745 -34.6004),2016-12-17 23:00:00,Robo
POINT (-58.4714 -34.6314),2016-12-17 00:00:00,Robo
POINT (-58.4689 -34.6299),2016-12-17 01:15:00,Robo
POINT (-58.4662 -34.6358),2016-12-17 04:00:00,Robo
POINT (-58.4657 -34.5599),2016-12-17 04:00:00,Robo
POINT (-58.4649 -34.556),2016-12-17 08:00:00,Robo
POINT (-58.4604 -34.5752),2016-12-17 05:00:00,Robo
POINT (-58.4546 -34.6052),2016-12-17 05:00:00,Robo
POINT (-58.4521 -34.619),2016-12-17 03:20:00,Robo
POINT (-58.4488 -34.6215),2016-12-17 02:30:00,Robo
POINT (-58.4469 -34.662),2016-12-17 07:30:00,Robo
POINT (-58.4446 -34.6581),2016-12-17 22:30:00,Robo
POINT (-58.442 -34.5848),2016-12-17 05:00:00,Robo
POINT (-58.4396 -34.6216),2016-12-17 22:30:00,Robo
POINT (-58.4391 -34.5869),2016-12-17 02:00:00,Robo
POINT (-58.4384 -34.6185),2016-12-17 22:00:00,Robo
POINT (-58.4372 -34.598),2016-12-17 05:30:00,Robo
POINT (-58.4359 -34.6111),2016-12-17 04:00:00,Robo
POINT (-58.4347 -34.5535),2016-12-17 22:00:00,Robo
POINT (-58.431 -34.6081),2016-12-17 23:00:00,Robo
POINT (-58.4291 -34.6311),2016-12-17 01:00:00,Robo
POINT (-58.4275 -34.6056),2016-12-17 07:30:00,Robo
POINT (-58.4221 -34.596),2016-12-17 05:00:00,Robo
POINT (-58.4168 -34.6504),2016-12-17 06:30:00,Robo
POINT (-58.4124 -34.5711),2016-12-17 02:15:00,Robo
POINT (-58.411 -34.61),2016-12-17 22:30:00,Robo
POINT (-58.4101 -34.5687),2016-12-17 04:30:00,Robo
POINT (-58.4098 -34.5976),2016-12-17 00:10:00,Robo
POINT (-58.4094 -34.6372),2016-12-17 01:00:00,Robo
POINT (-58.4066 -34.6084),2016-12-17 05:00:00,Robo
POINT (-58.40600000000001 -34.6042),2016-12-17 06:00:00,Robo
POINT (-58.4057 -34.593),2016-12-17 06:30:00,Robo
POINT (-58.4034 -34.6207),2016-12-17 07:00:00,Robo
POINT (-58.441 -34.6196),2016-12-16 22:00:00,Robo
POINT (-58.4378 -34.5768),2016-12-16 23:45:00,Robo
POINT (-58.4344 -34.5919),2016-12-16 22:52:00,Robo
POINT (-58.4337 -34.5889),2016-12-16 22:52:00,Robo
POINT (-58.4327 -34.632),2016-12-16 22:15:00,Robo
POINT (-58.4279 -34.6357),2016-12-16 23:00:00,Robo
POINT (-58.4236 -34.6082),2016-12-16 23:52:00,Robo
POINT (-58.4168 -34.6514),2016-12-16 22:20:00,Robo
POINT (-58.4159 -34.6115),2016-12-16 23:23:00,Robo
POINT (-58.4027 -34.6234),2016-12-16 22:15:00,Robo
POINT (-58.3835 -34.6242),2016-12-16 22:30:00,Robo
POINT (-58.3831 -34.5987),2016-12-16 22:30:00,Robo
POINT (-58.3731 -34.6017),2016-12-16 23:45:00,Robo
POINT (-58.4133 -34.598),2016-12-16 22:00:00,Robo
POINT (-58.413 -34.5785),2016-12-16 22:00:00,Robo
POINT (-58.5079 -34.5926),2016-12-16 23:30:00,Robo
POINT (-58.4824 -34.6298),2016-12-16 22:00:00,Robo
POINT (-58.4805 -34.6029),2016-12-16 23:30:00,Robo
POINT (-58.4799 -34.6353),2016-12-16 23:00:00,Robo
POINT (-58.4756 -34.6144),2016-12-16 22:00:00,Robo
POINT (-58.5093 -34.5897),2016-12-11 23:00:00,Robo
POINT (-58.5012 -34.604),2016-12-11 05:00:00,Robo
POINT (-58.4948 -34.6529),2016-12-11 01:50:00,Robo
POINT (-58.4915 -34.6176),2016-12-11 00:02:00,Robo
POINT (-58.4894 -34.6558),2016-12-11 02:00:00,Robo
POINT (-58.4779 -34.672),2016-12-11 01:24:00,Robo
POINT (-58.4778 -34.6337),2016-12-11 04:45:00,Robo
POINT (-58.4761 -34.6545),2016-12-11 04:30:00,Robo
POINT (-58.4746 -34.5492),2016-12-11 00:45:00,Robo
POINT (-58.4702 -34.6472),2016-12-11 08:00:00,Robo
POINT (-58.4696 -34.6317),2016-12-11 07:15:00,Robo
POINT (-58.4685 -34.566),2016-12-11 05:15:00,Robo
POINT (-58.4647 -34.6039),2016-12-11 23:30:00,Robo
POINT (-58.4607 -34.6303),2016-12-11 22:00:00,Robo
POINT (-58.4582 -34.6031),2016-12-11 22:30:00,Robo
POINT (-58.4564 -34.5528),2016-12-11 00:02:00,Robo
POINT (-58.4558 -34.5497),2016-12-11 02:15:00,Robo
POINT (-58.4552 -34.6055),2016-12-11 23:00:00,Robo
POINT (-58.4506 -34.6606),2016-12-11 22:00:00,Robo
POINT (-58.4496 -34.5528),2016-12-11 02:00:00,Robo
POINT (-58.4482 -34.6312),2016-12-11 06:00:00,Robo
POINT (-58.4466 -34.5771),2016-12-11 00:05:00,Robo
POINT (-58.4394 -34.5994),2016-12-11 00:15:00,Robo
POINT (-58.43899999999999 -34.5804),2016-12-11 22:45:00,Robo
POINT (-58.4359 -34.6255),2016-12-11 23:00:00,Robo
POINT (-58.4357 -34.6278),2016-12-11 22:00:00,Robo
POINT (-58.4339 -34.619),2016-12-11 22:23:00,Robo
POINT (-58.4331 -34.5732),2016-12-11 06:15:00,Robo
POINT (-58.4324 -34.5857),2016-12-11 02:30:00,Robo
POINT (-58.4306 -34.5939),2016-12-11 22:00:00,Robo
POINT (-58.4215 -34.6393),2016-12-11 05:30:00,Robo
POINT (-58.4212 -34.611),2016-12-11 22:44:00,Robo
POINT (-58.4204 -34.5857),2016-12-11 23:00:00,Robo
POINT (-58.4191 -34.6106),2016-12-11 06:10:00,Robo
POINT (-58.4184 -34.6005),2016-12-11 02:30:00,Robo
POINT (-58.4165 -34.5847),2016-12-11 03:00:00,Robo
POINT (-58.4151 -34.6041),2016-12-11 01:05:00,Robo
POINT (-58.41 -34.6048),2016-12-11 23:00:00,Robo
POINT (-58.4095 -34.6037),2016-12-11 01:00:00,Robo
POINT (-58.4095 -34.6099),2016-12-11 05:45:00,Robo
POINT (-58.4094 -34.6102),2016-12-11 04:15:00,Robo
POINT (-58.408 -34.5962),2016-12-11 23:30:00,Robo
POINT (-58.4059 -34.5993),2016-12-11 02:10:00,Robo
POINT (-58.4051 -34.6108),2016-12-11 00:30:00,Robo
POINT (-58.4579 -34.603),2016-12-11 00:54:00,Robo
POINT (-58.4838 -34.5451),2016-12-11 00:00:00,Robo
POINT (-58.4114 -34.6558),2016-12-11 00:00:00,Robo
POINT (-58.3978 -34.5871),2016-12-11 22:35:00,Robo
POINT (-58.396 -34.6511),2016-12-11 06:00:00,Robo
POINT (-58.3909 -34.6075),2016-12-11 02:00:00,Robo
POINT (-58.3839 -34.6117),2016-12-11 06:33:00,Robo
POINT (-58.3835 -34.6242),2016-12-11 00:50:00,Robo
POINT (-58.3829 -34.6255),2016-12-11 01:30:00,Robo
POINT (-58.3823 -34.6286),2016-12-11 07:00:00,Robo
POINT (-58.372 -34.618),2016-12-11 01:30:00,Robo
POINT (-58.4599 -34.6848),2016-12-11 22:40:00,Robo
POINT (-58.4451 -34.632),2016-12-11 04:00:00,Robo
